gene	32170378_EXO_S26	32161454_EXO_S20	32160526_EXO_S15	32152086_EXO_S7	32151130_EXO_S2	32151185_EXO_S4	32170440_EXO_S27	32152175_EXO_S9	32152337_EXO_S10	32151033_EXO_S1	32170273_EXO_S23	181023-190319_Brain_S29	32152088_EXO_S8	32151825_EXO_S6	32151151_EXO_S3	32170329_EXO_S24	32170337_EXO_S25	32160079_EXO_S13	32152347_EXO_S11	32160791_EXO_S16	32161000_EXO_S17	32160288_EXO_S14	32170032_EXO_S21	32170447_EXO_S28	32160018_EXO_S12	32170073_EXO_S22	32161249_EXO_S19	32151764_EXO_S5	32161037_EXO_S18
hsa-miR-552-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0694286410993357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-30c-1-3p	0.0	55.23800492058193	0.0	0.0	0.0	0.4179504711973612	10.374179556299762	0.0	11.933316626690056	0.0	9.857220844401798	3.065820209036053	0.1817505045394006	0.0	0.421027458568793	17.188602312539608	5.651370879588896	0.0	0.0	0.0	0.23307893544459343	2.2443580045990106	0.0	0.0	213.68809209408852	0.15401191805826703	23.411762738507335	0.0	0.0
hsa-miR-144-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31403464807079096	0.0	0.0	74.07788080083363	0.0	0.0	0.0	0.18683263383195228	5.991814908479793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30802383611653406	0.47779107629606804	0.0	0.0
hsa-miR-450a-1-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5293016724547437	21.44655953564927	0.0	109.04611176931738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5787	0.0	0.0	16.844658558771012	0.0	0.0	0.0	0.0	0.5185431013025803	0.31403464807079096	0.0	0.3584443943418836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4279981875782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6788-3p	0.0	0.0	0.0	0.0	0.0	0.8359009423947223	0.0	0.0	11.619281978619265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-187-5p	0.0	54.749173018629875	0.0	0.0	0.0	0.0	0.0	14.000663735169667	0.0	0.0	0.0	1.341296341453273	0.0	0.0	0.0	1.307828436823666	0.0	0.0	0.0	0.0	13.984736126675605	1.9237354325134375	0.0	10.204194434122147	0.0	0.0	0.0	14.049761915076214	0.0
hsa-miR-3127-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42155027874245726	0.0	0.0	0.0	0.0	5.447104462254358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4746-5p	1.1479777797420954	0.0	0.0	0.0	0.0	1.6718018847894447	0.22800394629230245	0.0	0.0	1.0792242320375267	0.7168887886837672	0.0	0.0	0.0	0.421027458568793	0.0	0.0	27.877561748799273	0.0	3.746539134474529	0.0	0.4274967627807639	85.84582992585631	0.4251747680884228	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-6825-5p	0.0	0.48883190195205245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3934-5p	0.0	0.0	0.0	0.0	0.0	24.24112732944695	0.0	0.0	0.0	0.0	10.753331830256506	0.0	0.0	0.0	0.0	2.802489507479284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-331-3p	180.23251141950897	55.726836822533976	0.0	54.67748825288338	151.04851379678882	54.33356125565695	44.00476163441437	64.29934456151996	65.63324144679531	0.0	103.94887435914623	133.9763431348755	64.70317961602662	248.13798047193484	0.0	108.92342552402818	79.80008037202634	0.0	160.62794819213246	243.52504374084438	87.17152185627793	110.93540994160823	178.46896221428022	70.15383673458976	0.0	97.95157988505782	94.60263310662147	266.9454763864481	0.0
hsa-miR-6779-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1496825783885198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.4799928064023
hsa-miR-4698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73507409019452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125a-3p	90.69024459962553	41.55071166592446	0.0	101.66595472020504	155.43945896530013	31.764235810999452	56.77298262678331	125.48743051522443	42.39467748955678	83.10026586688956	50.1822152078637	21.42241871063942	106.50579566008875	86.65135826004074	26.94575734840275	68.75440925015843	24.51197008014461	143.3703175652534	107.08529879475496	104.9030957652868	38.691103283802505	73.74319157968176	0.0	18.7076897958906	0.0	90.25098398214448	104.15845463254283	278.6536113156783	0.0
hsa-miR-6877-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2682626773526144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4330	0.0	0.0	0.0	0.8543357539513028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1225-3p	0.0	0.0	0.0	0.8543357539513028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.479181848566372	0.0	0.0	0.0	0.0
hsa-miR-6506-5p	0.0	0.0	0.0	0.0	0.8781890337022606	0.0	0.22800394629230245	0.0	0.31403464807079096	0.5396121160187634	0.3584443943418836	0.0	0.3635010090788012	0.9846745256822811	0.421027458568793	0.0	0.0	1.9912544106285197	2.6771324698688743	7.493078268949058	0.0	0.0	0.0	0.8503495361768456	5.479181848566372	0.30802383611653406	0.47779107629606804	0.0	44.9599856128046
hsa-miR-6863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	0.0	8.96110985854709	0.0	0.0	0.0	0.0	2.615656873647332	0.0	0.0	0.0	0.0	0.0	3.206225720855729	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-500b-3p	2.2959555594841907	0.24441595097602622	0.0	1.2815036309269543	0.0	0.0	3.648063140676839	0.25927155065129015	0.15701732403539548	0.0	0.3584443943418836	3.123304337955479	0.0	0.0	0.6315411878531895	4.203734261218926	0.13617761155635894	0.0	0.0	1.8732695672372646	0.6992368063337803	0.5343709534759549	1.1295503937612672	15.731466419271642	0.0	0.15401191805826703	0.47779107629606804	0.0	0.0
hsa-miR-1273c	0.0	0.0	0.0	0.0	0.0	0.0	12.08420915349203	0.0	0.0	0.0	0.0	1.8394921254216317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9341631691597614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-411-5p	0.0	0.0	0.0	0.8543357539513028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748.1367765100227	0.0	0.0	0.0	0.0	3.8129731235780504	0.0	0.0	3.746539134474529	0.0	0.0	0.0	0.0	0.0	4.3123337056314766	0.0	0.0	22.4799928064023
hsa-miR-24-3p	1873.4997365390996	693.6524688699624	2796.213320755988	1395.9846219564288	826.3758807138272	1179.4562297189532	1800.0911559777278	661.6609972620925	1242.9491370641906	375.5700327490593	1347.0340339367986	3349.2936101140485	2635.0188148122297	1225.2633347906517	963.3108252053983	1616.289115280219	1415.4300945167947	1821.9977857250956	862.0366552977775	1056.5240359218171	1364.44408809265	1563.3556614892536	1122.7730913986998	1370.763452317075	2914.9247434373096	1065.7624729632078	939.8150470743658	1710.5585131605292	1101.5196475137127
hsa-miR-4690-5p	1.1479777797420954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5396121160187634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21374838139038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-133a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	5.479181848566372	0.0	0.0	0.0	0.0
hsa-miR-101-3p	2057.176181297835	1334.999924231055	1482.3299531718492	1054.2503203759077	1068.7560540156512	733.9210274225662	1336.1031252728922	1599.7054675184602	1827.6816517720033	882.2658096906782	1159.2091713016516	2406.3622820723976	1726.6297931243057	533.6935929197963	988.5724727195259	1480.8354557520538	1935.220037827417	1855.8491107057803	1456.3600636086676	1689.6891496480125	1582.1398137979002	2078.7030090214644	1500.042922914963	1467.7032994412355	3358.738473171186	1364.8536178323623	1226.4896928520066	935.4799808454914	539.5198273536552
hsa-miR-4328	0.0	0.48883190195205245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4251747680884228	0.0	0.0	0.0	0.0	0.0
hsa-miR-4327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.188363480562902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.204194434122147	0.0	0.0	0.0	0.0	0.0
hsa-miR-4689	0.0	0.0	168.44658558771013	44.425459205467746	0.0	0.0	0.0	19.704637849498052	0.0	0.0	0.0	1.0347143205496678	0.0	0.0	0.0	0.0	0.0	0.0	45.51125198777086	0.0	0.46615787088918686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54958226475128	23.264064581043275	0.0	0.0	9.90212959309347	5.583282073810716	167.26537049279565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.520217916956934	0.0	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-5p	0.0	0.0	0.0	0.0	0.0	0.8359009423947223	6.156106549892166	0.0	0.0	0.0	0.0	11.726762299562902	0.0	0.0	0.0	11.957288565244946	0.0	0.0	0.0	0.0	6.9923680633378025	4.916212771978785	0.0	0.4251747680884228	0.0	19.71352551145818	14.81152336517811	0.0	0.0
hsa-miR-4686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6771324698688743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4324	24.872851894412065	0.48883190195205245	0.0	11.96070055531824	0.0	11.145345898596299	0.0	0.0	0.0	0.0	0.0	1.1241340766465526	0.0	18.70881598796334	0.0	3.5498200428070934	1.4525611899344952	0.0	35.69509959825166	21.230388428689	0.0	0.4987462232442246	2.2591007875225344	0.5668996907845637	0.0	0.0	0.0	24.587083351383377	22.4799928064023
hsa-miR-4322	0.0	0.0	0.0	0.0	0.0	0.0	0.22800394629230245	0.5185431013025803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.503314382462023	0.21374838139038194	2.2591007875225344	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3584443943418836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-552-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18683263383195228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.88642406065672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3151-5p	0.0	0.48883190195205245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.456264599292125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-144-3p	0.0	0.0	0.0	0.0	24.589292943663295	0.0	0.0	0.5185431013025803	0.0	0.0	0.0	13.757868188049287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4703-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.294044123788055	0.0	0.0	0.0	0.0	0.37366526766390457	0.27235522311271787	9.558021171016893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30802383611653406	0.0	0.0	0.0
hsa-miR-6736-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37366526766390457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-497-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.71406543510369	0.0	0.0	0.0	0.0	20.154286510341123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548g-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1062936920221057	0.0	0.0	0.0	0.0	0.0
hsa-miR-6727-5p	0.0	0.0	16.844658558771012	0.0	0.0	0.8359009423947223	0.0	0.0	0.0	0.0	0.0	0.0	0.3635010090788012	0.0	0.0	0.37366526766390457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5681a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447104462254358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-187-3p	0.0	0.0	0.0	0.0	30.736616179579123	25.077028271841673	15.048260455291961	0.0	43.02274678569836	0.0	0.0	4.483762055715227	0.0	0.0	0.0	18.87009601702718	9.260077585832407	0.0	61.57404680698411	0.0	30.300261607797143	3.847470865026875	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6825-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.099640085614187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.24071508349602	0.0	0.0	0.0
hsa-miR-3934-3p	0.0	0.0	404.2718054105043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6779-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18683263383195228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-224-5p	385.720533993344	270.324041779485	505.33975676313037	762.0674925245621	451.38916332296196	83.59009423947224	289.5650117912241	201.71326640670372	113.9945772496971	673.4359207914167	300.0179580641566	12.79979937272552	102.50728456022193	643.9771397962119	428.60595282303126	368.99445181810574	38.53826407044958	639.1926658117548	369.44428084190463	487.05008748168876	114.67483623873996	200.70973012556865	2.2591007875225344	150.51186790330166	789.0021861935576	350.2231016644992	151.45977118585355	197.86748030399002	0.0
hsa-miR-4679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.982425364955365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4316	0.0	0.0	0.0	0.0	0.0	0.0	6.156106549892166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8503495361768456	0.0	0.0	0.0	0.0	0.0
hsa-miR-92a-2-5p	0.0	0.0	0.0	0.0	0.0	32.600136753394175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.802489507479284	12.936873097854098	0.0	0.0	0.0	0.46615787088918686	4.488716009198021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.390841676005364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46615787088918686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.260267153405792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3691-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.589434128138787	0.0	0.0
hsa-miR-6816-5p	0.0	0.0	16.844658558771012	0.0	0.0	0.0	8.208142066522887	0.5185431013025803	0.0	0.0	0.0	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	51.77261467634151	8.031397409606623	7.493078268949058	0.0	0.0	0.0	0.0	0.0	0.6160476722330681	0.0	0.0	157.3599496448161
hsa-miR-3925-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.885776675521439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.54264939737748	0.0	0.46615787088918686	4.488716009198021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4312	0.0	0.0	539.0290738806724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.938780874399637	0.0	0.0	0.46615787088918686	0.0	2.2591007875225344	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-29c-5p	111.35384463498325	60.12632394010245	0.0	35.02776591200342	0.0	99.47221214497196	46.5128050436297	43.03907740811416	0.0	25.901381568900643	51.615992785231235	43.8029062366026	17.811549444861257	49.233726284114056	0.0	35.87186569573483	38.8106192935623	45.79885144445595	64.25117927685298	0.0	39.157261154691696	52.79585020342434	51.9593181130183	69.30348719841291	10.958363697132745	21.869692364273916	84.09122942810798	25.757896844306394	0.0
hsa-miR-4673	0.0	0.0	0.0	0.0	0.0	0.0	0.22800394629230245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21374838139038194	0.0	0.0	0.0	0.30802383611653406	0.0	0.0	22.4799928064023
hsa-miR-4672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	9.71301808833774	0.3584443943418836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21374838139038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-200c-5p	0.0	0.0	0.0	0.0	0.0	0.0	19.60833938113801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.362987408975141	0.0	61.72888672948411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1292-5p	0.0	0.0	0.0	0.0	0.0	0.0	7.296126281353678	0.0	0.0	0.0	0.0	8.622619337913898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2591007875225344	0.4251747680884228	0.0	0.0	0.0	26.92871033722941	0.0
hsa-miR-4789-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.14900854559031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.41001749633776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.3199352576207
hsa-miR-6506-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.21193047921982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-675-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4288242398153796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6868-3p	0.0	0.0	0.0	46.98846646732165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.261042404164089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-411-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5185431013025803	0.0	0.0	0.0	82.81546839658637	0.0	0.0	0.0	1.307828436823666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30802383611653406	0.0	0.0	0.0
hsa-miR-6859-5p	0.0	0.0	0.0	0.0	0.8781890337022606	0.0	0.0	0.0	0.0	0.0	0.0	1.686201114969829	14.540040363152047	0.0	0.0	0.0	0.0	0.0	115.11669620436159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3635010090788012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47779107629606804	0.0	0.0
hsa-miR-133a-3p	0.0	0.0	0.0	19.649722340879965	0.0	0.0	0.0	0.0	0.0	37.77284812131344	0.0	25.982826271580546	0.0	0.0	0.0	0.0	0.0	171.24787931405268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.399784192069
hsa-miR-320e	2.2959555594841907	0.9776638039041049	0.0	1.7086715079026056	0.0	1.4628266491907642	0.0	14.000663735169667	0.31403464807079096	0.8094181740281451	0.5376665915128254	2.1556548344784745	0.9087525226970029	5.908047154093686	0.421027458568793	0.7940386937857972	1.0043098852281471	21.903798516913717	0.0	0.6244231890790881	0.9323157417783737	3.847470865026875	0.0	0.8503495361768456	0.0	9.24071508349602	0.9555821525921361	0.0	0.0
hsa-miR-320d	30.995400053036573	48.52005792518372	364.9676021067053	35.39390980655398	164.9740827597818	65.37939513730151	31.350542615191586	36.223939505280256	43.91998863732919	66.77699935732197	108.14779440715114	33.03010674315496	36.194314761132055	39.38698102729124	37.15567321869598	39.9866320360814	59.52096438442522	108.66559783715635	132.32683351066152	258.51120027874254	52.64254241970032	87.43835573019409	41.632000227201	50.443949271062166	224.64645579122126	55.18027007001909	108.35619051714399	275.1411708369092	289.0284789394582
hsa-miR-320c	29.847422273294477	152.9915825707032	0.0	63.4730782530868	217.3141491684365	46.850257580885156	24.700427514999433	189.3583597049539	131.43097723305624	109.38836945227033	46.81795853525489	31.036046182194415	53.24251208692783	13.785443359551934	184.8521056846285	56.17256588038951	34.03759400851192	242.21239364330913	14.533004836431033	361.0414879255287	57.77027899948138	58.99913358620377	272.06028055449957	50.62819167056714	86.57107320734869	76.42364730085606	108.70657063976111	42.14928574522864	109.18853648823976
hsa-miR-6760-5p	1.1479777797420954	0.0	0.0	0.0	0.0	19.225721675078614	6.156106549892166	0.0	0.0	0.0	11.828665013282158	0.0	0.0	0.9846745256822811	0.0	0.0	0.0	0.0	72.2825766864596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	629.4397985792644
hsa-miR-320b	103.70065943670261	191.68262761020813	831.0031555660365	241.31730436728307	283.17832669610607	169.58837928917683	81.20740553777506	244.6264119187873	195.44170633148568	124.76731475880504	123.5847996568083	88.82675712252383	30.644866022529044	89.60538183708758	180.50148861275105	130.99903573008635	63.92857974513271	472.8660295411125	46.65859447485753	547.1195982710971	153.95418635961693	97.77665244344223	647.824044879081	108.73540997598491	86.57107320734868	170.06289348028238	118.0234966275344	213.86859804060464	2154.867881870849
hsa-miR-4669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3984736126675605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07664550522590131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-454-3p	0.0	0.0	0.0	87.14224690303288	0.0	57.677165025235844	5.0160868184306535	29.556956774247077	15.701732403539546	0.0	0.0	152.25629613125298	0.0	0.0	146.93858304050875	29.332723511616507	38.67444168200594	0.0	0.0	0.0	114.67483623873996	42.749676278076386	0.0	22.53426270868641	0.0	7.700595902913351	29.62304673035622	19.903829379691306	0.0
hsa-miR-4302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9912544106285197	0.0	0.0	0.0	6.412451441711458	0.0	0.0	0.0	0.0	0.0	0.0	0.0
