sample	batch	readsRaw	readsPerc	adapterDimerPerc	shortReadsPerc	mainPeakMiRNAlength	meanofp50
32170385_EXO_S26	181004-190521	3.3351341E7	72.0669462736146	0.4715614720581442	14.25703925162893	80.55755719009788	35.5
32150161_EXO_S32	181004-190521	2.61781E7	64.81243864145985	0.6079262343678248	15.529651024399053	79.7908052793832	35.5
32160612_EXO_S4	181004-190521	3.7233981E7	68.1014528100017	1.0448615631745062	15.953319586992372	80.75939858733447	35.5
32161253_EXO_S18	181004-190521	3.106149E7	69.75836638873409	0.36873525925206874	15.428907537308952	79.7293629435415	35.5
32170268_EXO_S22	181004-190521	3.2092042E7	68.0490291019811	0.8886373293354606	13.699874131144124	79.299800750965	35.5
32170269_EXO_S23	181004-190521	2.7373602E7	61.45987656282867	0.9401171430156526	15.525118309255891	76.06253676153027	35.5
32150116_EXO_S31	181004-190521	2.8198509E7	59.94643191950326	0.7803229294717082	14.844146962288718	81.13904070417344	35.5
32161004_EXO_S10	181004-190521	2.8101446E7	67.35024596243197	2.464578728903977	14.263686997237059	81.49495328748162	35.5
32161392_EXO_S19	181004-190521	2.9078145E7	64.84894067348519	0.4969661522081793	16.868598014868237	76.52948484809403	35.5
32160765_EXO_S8	181004-190521	2.9995423E7	64.65902814572743	1.5090209992191839	16.808620505515425	76.4197419345873	35.5
32170450_EXO_S29	181004-190521	3.0926069E7	64.49106739042715	0.3716977336266359	15.476685092257302	80.81477838992474	35.5
32160373_EXO_S3	181004-190521	2.8678417E7	68.90864303981633	0.9710281019061621	16.305079699929376	76.06935622990669	35.5
32160284_EXO_S1	181004-190521	2.7016006E7	60.63623542280824	1.2751833561465593	15.640711766613151	79.98876825159117	35.5
32170409_EXO_S27	181004-190521	2.5110609E7	62.993852518670494	0.7113695570395199	17.33766236920871	77.6162028890945	35.5
32170083_EXO_S21	181004-190521	2.8077105E7	66.53926749214351	0.548952498726995	15.917145559031061	80.53740294960386	35.5
32161065_EXO_S14	181004-190521	3.0904988E7	71.88730828822843	2.1322046334127376	15.472642816529875	83.10205833063034	35.5
32150978_EXO_S34	181004-190521	2.8991522E7	69.91611202750929	0.6571752608429257	16.958804950656976	68.73160516187457	35.5
32161046_EXO_S13	181004-190521	3.223405E7	70.74786444768809	0.9225276912408849	16.509783950366234	76.1764095923601	35.5
32160670_EXO_S7	181004-190521	2.7075945E7	58.184144634656334	2.152573985814979	16.909560290152246	45.88572775856649	35.5
32170652_EXO_S30	181004-190521	3.052499E7	66.79017421463529	1.4443237863173684	12.691202515698613	81.8980594672598	35.5
32150704_EXO_S33	181004-190521	2.8820113E7	64.25913736007905	1.0893521390912155	15.202431744844565	82.81323443264495	35.5
32170378_EXO_S26	181023-190319	3.0470764E7	66.20371251603669	0.7368122235128669	14.246428919379637	81.72726330405543	35.5
32161454_EXO_S20	181023-190319	2.83512E7	70.4560688789187	0.6526426614259366	14.500305005674624	83.27942437801761	35.5
32160526_EXO_S15	181023-190319	2.6397652E7	60.616966993882635	0.5928253483571305	16.053868638028064	69.39604936795864	35.5
32152086_EXO_S7	181023-190319	3.0692591E7	67.07781040707837	0.4712799927631937	13.63991836770377	83.87212003658658	35.5
32151130_EXO_S2	181023-190319	3.0982327E7	71.62501383449991	0.2931276955166059	13.770602473898323	84.11188479617336	35.5
32151185_EXO_S4	181023-190319	3.0181857E7	65.14717765709379	0.22286493038616995	15.177277770195309	82.1550257977824	35.5
32170440_EXO_S27	181023-190319	3.4057352E7	69.74755993948091	0.4527552330978135	13.441513648457773	83.16484899901599	35.5
32152175_EXO_S9	181023-190319	3.3761328E7	71.96507199005916	0.7239380034995438	13.350868459721866	83.2695358656762	35.5
32152337_EXO_S10	181023-190319	2.8724582E7	64.88270569089569	1.087221635228759	13.647791821346258	83.07591339156205	35.5
32151033_EXO_S1	181023-190319	3.2799254E7	79.92840324965928	0.11099895600257373	13.786757376912124	86.4756938661704	35.5
32170273_EXO_S23	181023-190319	2.9039391E7	68.5187578486064	0.6781852998525373	14.042554529761613	82.86576345828523	35.5
181023-190319_Brain_S29	181023-190319	4.1963512E7	82.1876229043937	0.7471287850793067	1.4437004010623893	84.4872838630625	35.5
32152088_EXO_S8	181023-190319	3.7257749E7	77.50288939892745	0.8815976751635742	10.667589285549415	79.32353334253283	35.5
32151825_EXO_S6	181023-190319	2.9510041E7	69.8011805541036	0.35921312844765385	13.707770379955544	81.21326860430226	35.5
32151151_EXO_S3	181023-190319	3.3309152E7	76.1355497732275	0.26922206431941875	12.167786201974266	83.69069154591733	35.5
32170329_EXO_S24	181023-190319	3.703815E7	74.48376336291095	0.32177814030483254	11.465181925865748	81.12755630371606	35.5
32170337_EXO_S25	181023-190319	3.2418061E7	64.79708641426765	0.5825466912047695	10.32295666312457	81.4960726133496	35.5
32160079_EXO_S13	181023-190319	2.8290566E7	64.06399575038549	1.3702964754161153	16.301754957255653	82.09869124852487	35.5
32152347_EXO_S11	181023-190319	2.853804E7	69.55626945648685	0.5333268272234282	13.984731880279698	82.08709617966878	35.5
32160791_EXO_S16	181023-190319	3.4054079E7	74.62012700446252	0.3055068511039074	15.870510126169789	82.01663277429135	35.5
32161000_EXO_S17	181023-190319	2.781997E7	68.6408324667496	0.673165487922897	14.39111278449514	83.48275903734279	35.5
32160288_EXO_S14	181023-190319	3.2660701E7	70.84275686550635	0.5487655038827801	12.16375823738415	82.14310253953553	35.5
32170032_EXO_S21	181023-190319	3.0762027E7	69.52864972129437	0.5072558316909126	14.943269452744886	80.26029789648153	35.5
32170447_EXO_S28	181023-190319	3.4003544E7	70.39730035198684	0.46136712285283293	14.299042722391167	81.35056977003303	35.5
32160018_EXO_S12	181023-190319	2.6961666E7	57.85221877609492	1.2475290466514934	15.31592538254913	77.06145027288946	35.5
32170073_EXO_S22	181023-190319	3.0877968E7	71.526649681093	0.7744508468473331	12.41255135736829	82.0524305219551	35.5
32161249_EXO_S19	181023-190319	2.9969051E7	63.96502178197101	0.9860867679098686	13.876124254223978	84.45448929914993	35.5
32151764_EXO_S5	181023-190319	3.2006322E7	68.97441699174307	0.3466093329332452	13.967699902643366	80.542198919127	35.5
32161037_EXO_S18	181023-190319	3.0169944E7	68.67636877284227	0.3435040834293844	16.04256463934438	67.04979295020705	35.5

