gene	32160965_EXO_S9	32160622_EXO_S5	32161245_EXO_S17	32170434_EXO_S28	32160340_EXO_S2	32161045_EXO_S12	32170383_EXO_S25	32170272_EXO_S24	32160628_EXO_S6	32161104_EXO_S15	32161237_EXO_S16	32170016_EXO_S20	181004-190521_Brain_S35	32161013_EXO_S11	32170385_EXO_S26	32150161_EXO_S32	32160612_EXO_S4	32161253_EXO_S18	32170268_EXO_S22	32170269_EXO_S23	32150116_EXO_S31	32161004_EXO_S10	32161392_EXO_S19	32160765_EXO_S8	32170450_EXO_S29	32160373_EXO_S3	32160284_EXO_S1	32170409_EXO_S27	32170083_EXO_S21	32161065_EXO_S14	32150978_EXO_S34	32161046_EXO_S13	32160670_EXO_S7	32170652_EXO_S30	32150704_EXO_S33
hsa-miR-4306	0.0	0.0	0.7265852455240532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.466738047918332	0.5737439137506422	0.691303334916418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.39119925287041	0.0	0.0	0.0	0.0	22.9837504884047	0.0	0.0
hsa-miR-454-3p	53.57559708089532	46.3482234725943	50.134381941159674	30.092424779196836	51.61273462561168	15.946370411626383	13.306112828233289	25.240326741854364	18.49226406953091	120.03444065104834	68.72958275532689	67.83663471622286	194.86429652476357	33.182560075988064	19.870839542970693	148.51359111520978	0.0	77.88569995368582	47.21881197469072	68.44568407183375	35.70035246861505	30.65932886729109	57.91471390131333	0.0	38.25500577231354	0.0	0.0	0.0	50.052054136301756	99.70344616013907	0.0	0.0	0.0	48.14607095180789	11.945187242869547
hsa-miR-4304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.298546608665243	0.0	0.0	0.0
hsa-miR-4302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.595757953836557	0.0	0.0	0.0	0.0
hsa-miR-4663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.454977992408717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.714180502488716
hsa-miR-4301	2.551218908614063	0.0	0.0	0.0	0.6533257547545782	0.3889358636982045	0.0	0.0	0.0	0.0	0.0	2.200107071877498	3.129512256821685	0.0	0.0	22.630642455651014	0.0	8.344896423609194	0.0	4.27785525448961	0.32162479701455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4300	0.0	0.0	0.0	0.0	0.0	0.0	10.454802936469013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.094801931678454	0.0	0.0	0.0	0.0	60.42959951656321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4436b-3p	0.0	0.0	0.0	0.0	0.0	5.056166228076658	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7277228390648	0.0	0.0	0.0	0.0	0.0	1.5721235248895975	0.0	0.0	21.974399824204802	0.0	0.0	0.0	31.791279651991456	0.0	0.0	0.0
hsa-miR-3151-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.199317851077906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4660	11.480485088763283	0.40302803019647215	10.898778682860799	0.0	0.0	6.222973819171272	0.0	0.0	51.778339394686554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.336803609086784	0.0	0.0	68.88110591264815	0.0	0.0	0.0
hsa-miR-15b-5p	271.7048137673977	166.85360450133948	361.1128670254545	246.21074819342866	221.47743086180202	206.52494362374657	297.4866653740728	203.4758648112567	106.0223139986439	166.20153320914386	130.44594278051838	251.54557521799396	193.33431275476184	144.48239699753137	340.8613244678819	131.54060927347152	266.9243640156299	199.35030345288632	74.20099024594256	273.782736287335	162.7421472893623	181.25073830369146	62.36969189372204	193.2194292870561	216.95304643476447	511.5409911367694	85.2751188521969	76.91039938471681	251.37253855120437	414.1527763575007	405.4897067997505	74.1796525213134	1103.2200234434256	171.2121254822827	197.71344401990973
hsa-miR-497-3p	0.0	0.0	0.0	0.0	8.493234811809517	0.0	0.0	0.0	0.0	0.0	8.415867276162476	0.0	0.0	0.0	9.17115671214032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548g-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.406893652795294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-942-5p	8.92926618014922	20.151401509823607	10.172193437336745	15.50215821958625	13.719840849846141	2.7225510458874314	24.711352395290394	22.5221377081162	0.0	0.0	0.0	12.833957919285405	8.10195950932725	43.552110099734335	13.75673506821048	4.243245460434565	29.658262668403324	11.590133921679438	0.0	0.0	16.0812398507275	6.312214766795225	102.4644938254005	0.0	6.28849409955839	0.0	0.0	0.0	6.673607218173568	27.269318607901283	0.0	58.28401269531767	0.0	5.166895419218408	12.357090251244358
hsa-miR-6727-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.11831685171944	0.0	0.0	0.0	22.274889962043588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.68691947798719	0.0	0.0	0.0
hsa-miR-3194-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.225430938184309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-126-5p	0.0	0.0	10.172193437336745	0.0	0.0	0.3889358636982045	5.702619783528553	8.54287982031994	0.0	0.0	21.50721637241522	136.77332296838446	416.0512683652384	0.0	18.34231342428064	241.86499124477018	0.0	7.881291066742017	0.0	0.0	10.61361830148015	72.59046981814508	0.0	71.56275158779856	6.28849409955839	0.0	0.0	0.0	21.133089524216295	0.8521662064969151	0.0	0.0	0.0	0.0	0.0
hsa-miR-488-5p	0.0	0.40302803019647215	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366684511979583	7.545601774781173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6892-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5215853761369474	0.0	0.0	0.0	2.4715218890336104	0.0	0.0	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4639-5p	0.0	0.0	0.0	0.0	0.0	3.8893586369820445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6718-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.232817604635394	0.0	0.0	0.0	2.7122439559121267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.61361830148015	0.0	0.0	0.0	0.0	0.0	127.91267827829535	5.4935999560512006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-224-3p	0.0	13.702953026680053	21.797557365721598	5.015404129866139	9.146560566564094	12.834883502040748	0.0	11.649381573163552	55.476792208592734	0.0	0.0	2.933476095836664	0.6606748097734667	0.0	0.0	41.01803945086746	0.0	5.56326428240613	26.98217827125184	0.0	8.04061992536375	0.0	17.81991196963487	0.0	23.057811698380764	0.0	0.0	0.0	11.122678696955946	0.0	0.0	0.0	0.0	11.038367486512053	6.178545125622179
hsa-miR-4658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3213496195469334	0.0	3.0570522373801063	0.0	0.0	0.23180267843358876	3.37277228390648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411903008374812
hsa-miR-4657	0.0	0.0	0.0	0.0	0.0	0.0	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.9736260354556352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.578137579389928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4656	7.653656725842189	0.0	0.0	3.6475666399026467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.733369023959166	0.7302195265917264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.27964787853948	0.0	2.620205874815996	0.0	74.61572899567228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3691-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366684511979583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.83573270417271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6816-3p	2.551218908614063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366684511979583	0.5911300929552071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5240411749631992	0.0	3.5531299521748707	0.0	0.0	0.8521662064969151	0.0	0.0	22.9837504884047	0.0	0.411903008374812
hsa-miR-4654	25.51218908614063	6.045420452947082	20.34438687467349	6.383241619829632	8.493234811809517	17.113178002720996	45.62095826822842	2.3298763146327106	107.2551316032793	25.391900906952532	15.8966381883069	3.300160607816247	0.0	36.639076750570155	42.79873132332149	21.216227302172825	29.658262668403324	1.85442142746871	94.43762394938145	38.500697290406485	15.437990256698399	70.78697988477502	17.81991196963487	121.65667769925754	16.769317598822376	417.58448256062803	24.871909665224095	175.79519859363842	73.40967939990924	0.0	311.91515907673113	259.6287838245969	2390.3100507940885	15.030968492271732	3.707127075373308
hsa-miR-29c-3p	419.8881120427312	389.79527653835464	530.7705218553209	371.8998153267408	459.0157865279874	342.13391476652055	434.50794628385614	319.74316479008075	374.16014300684213	627.1030072474641	372.2462775761867	351.89490332973986	285.7853206750357	209.46491047967467	518.4251085890431	134.84091129825396	344.77730352018864	199.04123321497485	355.8274759521336	511.2037029115083	339.90380631154363	334.92310970959903	612.5594739561986	240.92793034558846	270.49258647683797	767.311486705154	183.57838086236833	294.8231976414144	458.0689843363023	633.6565883809978	1003.327095030152	128.04820970941003	406.046258628483	276.48761964885773	226.54665460614663
hsa-miR-215-5p	0.6378047271535158	18.94231741923419	42.14194424039509	2.279729149939154	0.6533257547545782	7.778717273964089	3.8017465223523685	12.814319730479907	2.465635209270788	49.629624499952676	13.091349096252742	18.334225598979152	0.9562398562510703	3.45651667458209	22.927891780350798	4.950453037173659	0.0	1.3908160706015325	0.0	29.944986781427264	5.1459967522328	21.641879200440773	0.0	0.0	7.074555862003189	0.0	3.5531299521748707	0.0	13.903348371194932	4.2608310324845755	0.0	0.0	4068.1238364476317	12.5649502240084	19.359441393616162
hsa-miR-5000-3p	0.0	0.0	0.0	0.0	0.0	1.9446793184910223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4651	0.0	4.433308332161194	0.0	0.0	0.6533257547545782	6.222973819171272	0.0	0.0	0.0	2.3083546279047757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.927210713734355	0.0	128.33565763468826	0.0	0.0	0.0	14.312550317559712	3.6682882247423945	52.198060320078504	0.0	65.9231994726144	0.0	0.0	265.12788521522145	0.0	919.3500195361879	0.0	0.0
hsa-miR-16-2-3p	98.22192798164143	124.93868936090637	61.759745869544524	101.67592008728627	94.73223443941384	104.2348114711188	115.00283230115915	154.16014948486435	62.8736978364051	113.10937676733401	61.24881184318247	142.6402751600578	40.12730160413582	150.0128236768627	195.6513431923268	31.11713337652014	447.34546191508343	122.85541956980204	188.8752478987629	0.0	131.54454197895095	173.13503360352618	93.55453784058307	114.5004025404777	181.31824653726693	10.439612064015702	85.2751188521969	43.948799648409604	209.10635950277177	77.54712479121928	0.0	190.74767791194876	0.0	93.94355307669832	42.01410685423082
hsa-miR-200c-3p	14737.753830336287	10899.89307666359	14787.09962428277	17255.041962974465	12441.60901066881	11699.57971590569	16528.568224242215	8724.02770378263	7292.732540220674	21354.58866274708	12816.664539322439	10880.812866226157	17.977309297520122	13325.563083848874	15230.998509687035	8004.882561109806	17334.018768737227	7489.544540189253	21530.091874317015	16495.40986131193	10888.929127724605	10317.991345051809	13690.147370671988	12224.70703998569	12254.17883533945	17329.756026266063	15802.545462297736	11039.389111684888	16179.604566526967	26262.05815182193	9918.902058640051	13002.633377664506	18662.805396584616	13361.70898354015	10387.781968204383
hsa-miR-1292-3p	0.0	0.0	14.531704910481064	0.0	0.0	0.0	15.206986089409474	6.989628943898131	0.0	2.3083546279047757	0.0	1.100053535938749	0.0	1.382606669832836	25.984944017730903	0.0	0.0	6.9540803530076625	43.84603969078424	0.0	0.0	0.0	40.094801931678454	0.0	2.620205874815996	167.03379302425122	0.0	0.0	3.336803609086784	0.8521662064969151	0.0	5.298546608665243	0.0	0.0	0.0
hsa-miR-4728-5p	0.0	0.0	0.0	2.735674979926985	0.0	6.611909682869476	4.752183152940461	0.0	0.0	0.0	0.0	4.033529631775413	0.0	0.0	0.0	0.0	0.0	0.4636053568671775	0.0	64.16782881734413	0.0	0.0	0.0	3.578137579389928	2.096164699852797	0.0	0.0	0.0	0.0	0.8521662064969151	15.595757953836557	0.0	0.0	0.0	0.411903008374812
hsa-miR-3682-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4935999560512006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-675-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20863415045477898	0.0	0.0	1.4144151534781884	2.4715218890336104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	0.0	0.0	5.298546608665243	0.0	0.0	0.0
hsa-let-7f-1-3p	19.13414181460547	5.64239242275061	56.67364915087615	6.839187449817462	15.026492359355299	4.278294500680249	34.21571870117131	2.3298763146327106	3.6984528139061825	73.86734809295282	16.364186370315927	5.500267679693745	8.345366018191159	0.0	10.699682830830373	0.0	0.0	0.0	26.98217827125184	0.0	6.11087114327645	48.91966444266299	0.0	0.0	11.004864674227184	0.0	0.0	0.0	17.796285915129513	0.0	0.0	0.0	0.0	14.796109609579986	3.295224066998496
hsa-miR-3202	0.0	0.0	0.0	0.0	0.0	0.3889358636982045	1.9008732611761843	0.0	0.0	0.0	13.55889727826177	0.0	0.0	0.0	0.0	29.702718223041952	0.0	0.0	23.60940598734536	115.50209187121945	0.32162479701455	0.0	44.549779924087176	3.578137579389928	2.096164699852797	0.0	0.0	0.0	0.0	0.0	623.8303181534623	0.0	942.3337700245926	0.0	0.0
hsa-miR-6859-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41726830090955797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5739	5.102437817228126	0.0	0.0	4.559458299878308	0.0	0.0	0.9504366305880921	0.0	0.0	25.391900906952532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.66856441320508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5531299521748707	38.455199692358406	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2117	0.0	0.0	0.0	0.0	0.0	3.5004227732838404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.228208949520425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1207-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4935999560512006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2113	0.0	8.463588634125914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9376748940964355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7f-5p	41299.59941611104	51889.819544583326	44654.28226335178	50792.69873533439	37288.1770127022	51212.70202301098	44840.00485537341	33314.157156888185	52397.480942694514	41028.849046688	35786.176813319384	36239.01561622032	70402.41534320934	46001.075207120244	48765.07827327501	42658.61958738681	43785.35821002499	32966.31463345805	39043.89454336839	35236.90762399363	39235.893455996746	39193.954220812695	29511.853211445134	29238.154873721563	43162.46338647003	34420.79292333497	29531.958035166506	48418.02633265577	49115.2835986463	49256.49918760157	43641.08962362238	35465.64510688052	22157.867720854687	40409.62811370871	44897.83491225564
hsa-miR-2110	108.42680361609767	67.70870907300731	58.12681964192426	49.24214963868573	15.026492359355299	68.06377614718578	46.571394898816514	23.298763146327104	39.45016334833261	76.1757027208576	98.65266640390459	35.20171315003997	55.80963524665338	42.169503429901496	62.66957086629218	38.189209143911086	69.20261289294109	36.62482319250702	50.5915842585972	59.88997356285453	40.84634922084785	76.64832216822774	89.09955984817435	71.56275158779856	39.827129297203136	0.0	0.0	126.35279898917761	53.38885774538854	31.530149640385858	0.0	0.0	0.0	43.918611063356465	24.714180502488716
hsa-miR-6760-3p	5.102437817228126	0.0	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0779431106830246	0.0	24.45641789904085	0.0	0.0	0.0	0.0	0.0	0.0	7.664832216822773	0.0	0.0	1.0480823499263985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7113-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.232817604635394	2.3083546279047757	0.0	0.366684511979583	0.2434065088639088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.95650857614132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27785525448961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-371b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.833422559897915	0.0	0.0	0.0	11.315321227825507	0.0	3.70884285493742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5531299521748707	0.0	15.571750175738323	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4647	0.0	20.554429540020077	0.0	1.3678374899634924	0.0	1.555743454792818	0.0	5.4363780674763245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2162479701455	0.0	44.549779924087176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1063309499853915	0.0
hsa-miR-6751-5p	0.0	0.0	0.0	0.0	0.0	0.0	14.25654945882138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.072075767390941	0.0	0.927210713734355	3.37277228390648	0.0	2.8946231731309497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4644	0.0	0.0	0.7265852455240532	3.191620809914816	12.413189340336986	0.0	0.0	0.0	32.05325772052025	0.0	11.221156368216636	0.0	0.0	0.0	0.0	21.216227302172825	0.0	0.4636053568671775	0.0	0.0	0.0	0.0	35.63982393926974	0.0	0.0	125.27534476818842	0.0	120.85919903312642	4.449071478782378	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5240411749631992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625902451364337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7156-5p	0.0	0.0	0.0	0.0	0.0	0.0	12.355676197645197	0.0	44.38143376687419	0.0	0.0	2.566791583857081	0.20863415045477898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.359513373289204	0.0	0.0	0.0	0.0	7.785875087869162	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2682-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.953292898875896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-15b-3p	6.3780472715351575	17.330205298448302	6.5392672097164795	17.32594153953757	33.31961349248349	34.22635600544199	21.860042503526117	25.628639460959814	43.148616162238795	0.0	32.728372740631855	8.800428287509993	8.658317243873327	0.0	44.32725744201154	5.657660613912753	7.414565667100831	6.026869639273308	0.0	0.0	7.39737033133465	0.0	26.729867954452306	0.0	29.870346972902354	0.0	49.74381933044819	16.4807998681536	0.0	18.74765654293213	0.0	100.67238556463961	0.0	19.493287263414903	4.530933092122932
hsa-miR-519b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4715218890336104	0.0	0.0	0.0	0.0	0.0	5.197474324476837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6840-5p	7.653656725842189	0.0	0.0	0.0	0.0	0.0	4.752183152940461	0.0	0.0	0.0	11.688704550225662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.25328842177073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-942-3p	0.0	0.0	0.0	0.0	0.0	0.3889358636982045	0.0	1.9415635955272588	0.0	48.47544718600029	0.0	2.200107071877498	0.0	0.0	0.0	0.0	22.243697001302493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.096164699852797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6794-5p	0.0	0.0	0.7265852455240532	0.0	0.0	0.0	0.0	0.38831271910545173	0.0	0.0	11.221156368216636	0.0	0.3824959425004281	0.691303334916418	0.0	0.0	0.0	0.0	0.0	21.389276272448047	0.0	0.0	4.454977992408717	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	0.0	15.595757953836557	0.0	919.3500195361879	0.0	0.0
hsa-miR-488-3p	0.0	0.0	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	2.3083546279047757	0.935096364018053	0.0	69.37085502621402	0.0	0.0	0.0	0.0	0.4636053568671775	0.0	0.0	0.0	0.0	13.364933977226153	0.0	0.0	10.439612064015702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-126-3p	8.92926618014922	16.524149238055358	19.617801629149437	34.65188307907514	45.0794770780659	21.00253663970304	87.44017001410447	17.08575964063988	0.0	25.391900906952532	189.82456189566474	799.372236115491	4370.711590235574	0.0	25.984944017730903	1090.5140833316832	0.0	11.12652856481226	13.49108913562592	0.0	19.9407374149021	734.9221478483012	13.364933977226153	50.09392611145899	30.394388147865552	93.95650857614132	0.0	0.0	51.16432200599735	63.060299280771716	155.95757953836556	0.0	413.70750879128457	15.265827374963479	0.0
hsa-miR-4639-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7277228390648	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-887-5p	0.0	0.0	0.0	0.0	0.0	0.3889358636982045	0.0	0.0	0.0	0.0	0.0	0.0	6.884926965007706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-525-5p	0.0	0.0	0.0	3.7127017584723365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.225994477962981	0.0	0.0	0.0	0.0	0.0
hsa-miR-6883-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.439612064015702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.750343128827612	0.0
hsa-miR-4637	0.0	0.40302803019647215	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4715218890336104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.439612064015702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4636	0.0	2.821196211375305	0.0	1.8237833199513234	0.0	1.555743454792818	0.0	0.38831271910545173	0.0	0.0	0.0	7.33369023959166	2.7470163143212565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2162479701455	0.0	0.0	0.0	2.620205874815996	0.0	0.0	0.0	2.224535739391189	0.0	0.0	0.0	0.0	0.0	0.0
