gene	32160009_EXO_S30	32152260_EXO_S26	32152408_EXO_S29	32160078_EXO_S32	32150179_EXO_S2	32160080_EXO_S33	32150313_EXO_S5	32151181_EXO_S16	32151178_EXO_S15	32152087_EXO_S24	32151988_EXO_S22	32160019_EXO_S31	32152030_EXO_S23	32151021_EXO_S13	32150156_EXO_S1	32151970_EXO_S21	32151029_EXO_S14	32150829_EXO_S9	32150792_EXO_S8	181003-190524_Brain_S35	32151754_EXO_S20	32150309_EXO_S4	32160185_EXO_S34	32151018_EXO_S12	32151480_EXO_S17	32150697_EXO_S7	32152351_EXO_S28	32150318_EXO_S6	32152200_EXO_S25	32150274_EXO_S3	32151489_EXO_S18	32150882_EXO_S11	32151625_EXO_S19	32150835_EXO_S10	32152348_EXO_S27
hsa-miR-4693-3p	0.0	0.0	189.5914304673429	0.0	1.2561496375694257	0.8049676161528022	0.0	0.0	0.0	9.127835333850577	0.7033246507905193	2.8410624437114502	63.3887632852283	0.0	0.0	0.0	0.22639001203489303	0.0	0.7870689813490888	0.0	0.5809829185212126	0.9247750946969696	13.007317917060139	0.0	0.0	0.0	8.441935313670658	0.0	0.0	20.209164856262316	0.0	0.0	0.0	4.113643515766567	0.7013050585835181
hsa-miR-6772-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.614237053063224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22639001203489303	0.0	0.0	0.4725947614524775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-767-5p	0.0	0.0	0.0	20.113439800474676	29.519516482881503	0.0	0.0	0.8845197544219353	8.178147737609791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.950073199021116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.104582428131158	0.0	0.0	0.0	0.0	0.0
hsa-miR-3065-3p	0.0	26.453605586360197	0.0	0.0	0.0	13.684449474597637	0.0	7.960677789797418	3.45998558129645	0.0	22.506388825296618	41.195405433816035	0.0	0.0	0.0	0.0	19.469541035000802	0.0	8.395402467723613	4.056438369133765	0.0	19.420276988636363	0.0	0.0	11.648630703460807	9.134597378918627	0.0	7.993988520632484	0.0	0.0	27.967536005947164	0.0	15.107610524486974	34.96596988401582	0.0
hsa-miR-516a-5p	0.0	0.0	0.0	0.0	15.701870469617822	0.0	6.506519532571637	22.112993860548382	0.0	155.1732006754598	25.319687428458693	0.0	0.0	25.960976071615644	0.0	0.0	0.0	0.0	0.0	2.166059323323855	0.0	0.0	70.23951675212474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46005756097817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548t-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2074133975194294	0.0	0.0	0.2925586618515337	0.0	0.0	0.0	0.0	2.669477869543102	0.0	0.0	0.0	0.0	0.0	3.007261936123351	0.0	0.0	0.0	0.0
hsa-miR-548aw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5119776582401839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6763-5p	0.0	0.0	3033.462887477486	0.0	1.2561496375694257	0.0	0.0	14.152316070750965	5.032706300067564	182.55670667701153	0.0	0.0	31.69438164261415	6.872023077780612	24.81676951838923	0.0	0.0	0.0	2.0988506169309034	0.0	0.5809829185212126	49.01308001893939	2.601463583412028	0.0	0.0	0.0	0.0	0.0	0.0	60.62749456878694	0.0	0.0	7.22537894649377	0.0	49.09135410084627
hsa-miR-6861-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1104838284176646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5089-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5271162395068025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38177905987670063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2719442176143925	0.0	0.0	0.0	0.3284263157497168	0.0	0.0
hsa-miR-3200-3p	0.0	0.0	0.0	0.0	0.0	5.634773313069616	0.0	0.0	8.492691881364015	9.127835333850577	0.0	0.0	0.0	3.054232479013605	0.0	0.0	0.0	0.0	0.0	93.41623118043972	0.0	0.0	0.0	0.0	0.0	7.003191323837615	0.0	21.697968841716744	0.0	0.0	0.0	0.0	7.8822315779932035	0.0	18.93523658175499
hsa-miR-548al	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7088921421787162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ak	0.0	0.8016244117078848	0.0	0.0	0.0	0.0	0.0	3.980338894898709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5418104160708994	0.04922862098463307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6852-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.943718552990077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3390184907820195	0.0	0.0	0.0	0.0	0.0	3.044865792972876	4.220967656835329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ai	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6169987163407346	0.0	0.0	0.0	0.0	0.0	0.0	0.7034946094725549	0.0	0.0	0.0	0.0	16.808011538699922	0.0	0.0	0.0
hsa-miR-5187-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.976338731330232	0.0	0.0	21.307968327835876	0.0	0.0	0.0	0.0	0.0	1.8164083431268014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7272532452593525	0.0	0.0	0.0
hsa-miR-548ag	0.0	0.0	0.0	0.0	1.8842244563541386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7635581197534013	0.0	0.0	5.206970276802539	0.0	0.0	0.0	0.0	31.44235321969697	0.0	0.0	14.92480808880916	0.3044865792972876	0.0	3.4259950802710644	0.0	0.0	0.0	0.0	0.0	18.511395820949552	0.0
hsa-miR-20a-5p	0.0	66.53482617175443	0.0	0.0	57.46884591880123	32.198704646112084	0.0	60.1473433006916	97.82322870756327	0.0	107.08117808285655	208.10782400186375	169.03670209394215	74.44691667595663	152.57717555750415	0.0	86.25459458529424	59.94147532318445	34.631035179359905	95.7398220909144	30.792094681624267	61.03515624999999	88.44976183600895	215.6060049036545	64.06746886903444	127.42763343591487	35.878225083100304	63.95190816505987	38.15832652843177	0.0	54.130714850220315	91.39356274168082	98.85632104066475	98.72744437839762	143.7675370096212
hsa-miR-3145-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	16.544513012259486	0.0	6.338920336977004	0.0	2.623563271163629	0.7482750389664227	0.0	0.0	0.0	0.0	0.0	4.871785268756602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5586-5p	5.089395227165156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2719442176143925	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ab	333.35538737931773	0.0	0.0	20.113439800474676	0.0	10.464579009986428	0.0	0.0	2.9357453417060793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.35168390135449	5.640661033001803	2.9734087074718376	0.0	0.0	197.7112323393141	0.0	0.0	2.131406055081013	101.30322376404791	0.0	0.0	121.25498913757389	0.0	0.0	0.0	8.227287031533134	0.0
hsa-miR-548aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.414826795038859	0.0	0.0	0.5851173237030673	0.0	0.0	0.0	0.0	5.338955739086204	0.0	0.0	0.0	0.0	0.0	6.014523872246702	0.0	0.0	0.0	0.0
hsa-miR-548j-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.653559263265806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-129-5p	5.089395227165156	73.7494458771254	0.0	40.22687960094935	7.536897825416554	55.54276551454335	0.0	23.882033369392254	46.23798913187075	36.51134133540231	17.231453944367722	9.943718552990077	0.0	29.778766670382648	27.57418835376581	3.507455095806136	13.809790734128475	0.0	12.068391047352694	3855.073617858222	55.193377259515195	14.796401515151514	41.623417334592446	0.0	20.749123440539563	20.09611423362098	0.0	71.94589668569236	1.2719442176143925	0.0	46.01110762268727	1.5757510817531175	11.823347366989806	59.647830978615225	74.33833620985291
hsa-miR-1252-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5907434518155968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6895-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2623563271163629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.358821682599142	0.0	0.0	0.0	0.7013050585835181
hsa-miR-589-3p	5.089395227165156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.718162156313341	0.0	3.1649609285573366	0.0	0.0	0.7635581197534013	0.0	0.0	0.0	0.0	0.0	0.866423729329542	0.0	0.0	0.0	0.0	0.0	1.522432896486438	0.0	1.141998360090355	0.0	0.0	0.0	0.0	0.0	2.0568217578832835	0.0
hsa-miR-34b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.191638280953548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.044266572903867	21.496367985284866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9705578944983009	0.0	0.0
hsa-miR-6819-3p	0.0	0.0	0.0	40.22687960094935	0.0	0.8049676161528022	0.0	0.8845197544219353	0.0	9.127835333850577	0.0	1.4205312218557251	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.28359100093706	13.468729250876558	0.0	0.0	0.0	1.2719442176143925	0.0	0.0	0.0	0.0	45.25007867343224	0.0
hsa-miR-3928-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0368358251729	0.0	73.02268267080461	0.35166232539525966	0.0	0.0	0.0	63.42063321366136	0.0	0.0	0.0	1.8364942898145404	1.3390184907820195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-218-5p	0.0	27.25522999806808	94.79571523367144	60.34031940142403	159.53100397131706	85.32656731219703	91.09127345600292	91.10553470545935	66.68335847589523	0.0	68.57415345207563	49.71859276495038	0.0	169.50990258525508	30.33160718914239	273.5814974728786	81.27401432052659	47.22661692129684	54.57011604020349	1986.7883771462155	190.56239727495773	118.37121212121211	280.958067008499	129.91643885220208	125.58679977168683	208.26882023934473	67.53548250936527	67.37790324533094	1.2719442176143925	222.30081341888547	79.39171511365646	228.48390685420205	38.09745262696715	76.1024050416815	14.72740623025388
hsa-miR-7852-3p	0.0	0.0	0.0	0.0	0.0	7.24470854537522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5003-3p	0.0	0.0	0.0	0.0	75.99705307295025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.51175851940923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6538389515674514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-490-3p	0.0	0.0	0.0	0.0	0.0	6.439740929222418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.347546226955049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7843-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.19838547987126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6720-3p	0.0	0.0	853.161437103043	683.856953216139	0.0	0.0	208.2086250422924	0.0	6.290882875084455	0.0	0.0	0.0	169.03670209394215	0.7635581197534013	35.84644485989555	136.7907487364393	0.0	0.0	7.870689813490888	1.535932974720552	0.0	0.0	2.601463583412028	2.764179550046853	0.0	0.0	2.1104838284176646	0.0	1.2719442176143925	111.15040670944273	0.0	0.0	15.107610524486974	0.0	1.4026101171670362
hsa-miR-4632-5p	0.0	0.0	568.7742914020287	0.0	0.0	0.8049676161528022	0.0	0.0	9.750868456380905	155.1732006754598	0.0	0.0	73.95355716609969	0.0	0.0	0.0	4.075020216628074	1.8164083431268014	0.0	0.0	0.0	0.9247750946969696	0.0	0.0	0.7280394189663004	7.916651061729477	2.1104838284176646	0.0	0.0	10.104582428131158	0.0	1.5757510817531175	0.3284263157497168	0.0	0.0
hsa-miR-767-3p	0.0	0.0	0.0	0.0	17.58609492597196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.3887632852283	0.0	0.0	0.0	0.0	0.0	0.2623563271163629	0.7482750389664227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.67331885009852	0.0	0.0	0.0	0.0	0.0
hsa-miR-4684-3p	0.0	0.8016244117078848	0.0	0.0	0.0	0.8049676161528022	0.0	11.49875680748516	0.0	0.0	2.8132986031620772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.322975852272727	0.0	0.0	0.0	0.0	2.1104838284176646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7i-5p	2012.8558123438193	2396.456178800722	189.5914304673429	2463.896375558148	1898.670177186187	1489.5925736907604	1961.7156390703485	2819.406717219919	2886.2920124380544	4230.751677239743	2787.715168989572	2039.8828345848215	2704.5872335030745	2434.223285773843	2849.792366361696	2122.0103329627123	2336.344924200096	2884.759183609215	2057.3983172465178	7321.32645954755	891.5182884708007	2247.203480113636	3186.792889679734	2200.286921837295	2536.3477724582362	1898.7783084978855	2868.6751437767107	2106.9869743667045	2035.110748183028	2970.74723387056	2031.2550747545172	3795.1964804023837	1279.220499845147	2065.049044914817	1804.1072632061002
hsa-miR-570-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.233997432681469	0.0	0.0	0.0	0.0	0.0	0.0	1.4069892189451099	0.0	0.0	0.0	0.0	33.616023077399845	0.0	0.0	0.0
hsa-miR-6763-3p	0.0	0.0	0.0	0.0	0.0	0.0	71.571714858288	0.0	0.0	0.0	0.0	21.307968327835876	0.0	0.0	0.0	91.19383249095954	0.0	0.0	0.0	0.5513605550278904	0.0	0.0	0.0	0.0	0.3640197094831502	0.0	0.0	13.703980321084257	0.0	0.0	0.0	0.0	0.6568526314994336	0.0	0.0
hsa-miR-550a-3-5p	0.0	0.0	0.0	0.0	0.2093582729282376	5.903095851787215	0.0	2.358719345125161	0.0	0.0	0.0	0.0	0.0	0.0	17.46365262405168	0.0	0.0	0.0	0.0	2.100421162011011	0.0	0.0	0.0	0.0	7.8870937054682555	3.4508478987025932	0.0	0.38066612003011824	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-758-5p	0.0	0.0	0.0	0.0	0.0	0.8049676161528022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.833552400696718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6800-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.764179550046853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5757510817531175	0.0	0.0	0.0
hsa-miR-6754-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0761580353754825	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.601463583412028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5089-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8845197544219353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.433211864664771	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6852-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.507455095806136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-20a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.56183675432823	0.0	0.0	0.0	0.0	0.0	0.5513605550278904	33.11602635570912	0.0	0.0	0.0	0.0	8.830110799621341	0.0	13.703980321084257	0.0	0.0	0.0	0.0	13.793905261488106	0.0	0.0
hsa-miR-7159-5p	0.0	0.0	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	2.8132986031620772	0.0	0.0	0.0	5.5148376707531614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3145-3p	5.089395227165156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.605427018838678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.99100378787878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.13643515766567	0.0
hsa-miR-4764-5p	0.0	0.0	0.0	0.0	28.891441664096792	0.0	0.0	0.8845197544219353	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2719442176143925	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181c-5p	0.0	0.0	0.0	20.113439800474676	0.0	11.269546626139231	0.0	9.729717298641289	4.0890738688048955	118.6618593400575	0.0	0.0	0.0	25.197417951862242	0.0	0.0	4.527800240697861	0.0	10.75660941177088	127.36428821144268	24.982265496412143	0.0	0.0	0.0	38.58608920521392	13.701896068377943	0.0	0.0	0.0	212.19623099075432	0.0	0.0	0.0	32.909148126132536	0.0
hsa-miR-2277-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.390957872155035	0.0	0.0	0.0	0.0	3.977672575558352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6797-5p	0.0	0.0	0.0	0.0	0.0	6.439740929222418	0.0	0.0	0.0	0.0	0.0	0.0	105.64793880871385	15.271162395068025	0.0	0.0	0.0	0.0	3.672988579629081	0.0	0.0	0.0	0.0	0.0	0.0	0.6089731585945752	0.0	0.0	1.2719442176143925	10.104582428131158	0.0	0.0	0.0	26.738682852482686	0.0
hsa-miR-6895-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.342320451328	0.0	0.0	0.0	3.8486302045931815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-340-5p	0.0	283.7750417445912	0.0	20.113439800474676	83.53395089836681	163.40842607901885	58.55867579314473	237.0512941850787	212.6318411778546	502.03094336178174	230.33882313389506	122.16568507959236	84.51835104697108	145.83960087289964	250.92511401926885	0.0	146.70072779861067	178.00801762642655	177.6152334577777	1931.6129387466385	0.0	93.40228456439394	143.0804970876615	127.15225930215523	208.94731324332824	109.31068196772625	0.0	149.6017851718365	273.46800678709434	10.104582428131158	102.8483582154186	100.84806923219952	123.81672103764323	146.03434480971313	111.50750431477937
hsa-miR-5100	0.0	322.2530135065697	0.0	0.0	373.07644235811944	170.65313462439406	6.506519532571637	305.1593152755677	153.4975421520607	429.0082606909771	105.85035994397315	242.910838937329	0.0	431.4103376606717	733.4734102101705	0.0	250.84013333466146	92.63682549946688	126.71810599720328	12.760058559216892	234.13611616404867	734.2714251893939	195.10976875590208	989.5762789167733	83.3605134716414	312.0987437797198	707.0120825199177	102.77985240813193	316.7141101859837	0.0	176.82700184405303	81.93905625116211	652.2546630789376	170.71620590431255	598.213214971741
hsa-miR-190b-5p	0.0	2.4048732351236546	0.0	20.113439800474676	0.0	0.0	6.506519532571637	0.8845197544219353	12.267221606414688	9.127835333850577	1.0549869761857789	1.4205312218557251	264.1198470217846	1.5271162395068025	2.7574188353765807	129.77583854482702	0.0	25.42971680377522	3.672988579629081	1.6934645618713777	0.0	0.9247750946969696	2.601463583412028	0.0	0.3640197094831502	0.3044865792972876	0.0	0.0	0.0	80.83665942504926	1.8043571616740104	3.151502163506235	0.0	0.0	0.7013050585835181
hsa-miR-7-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.253352853072298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-718	188.30762340511077	0.0	94.79571523367144	0.0	12.2474589663019	0.8049676161528022	0.0	11.49875680748516	0.0	228.19588334626442	0.0	29.83115565897023	0.0	0.0	27.57418835376581	0.0	2.4902901323838234	0.0	0.2623563271163629	0.0	10.457692533381827	0.0	0.0	5.528359100093706	0.0	0.3044865792972876	14.773386798923653	0.0	0.0	0.0	1.8043571616740104	0.0	0.6568526314994336	30.852326368249255	0.0
hsa-miR-1-3p	2020.489905184567	70.54294823029386	13745.37870888236	2212.4783780522143	264.2101404354359	106.25572533216989	169.16950784686256	1309.0892365444643	29.252605369142717	3158.2310255122998	143.12656643587067	812.5438589014748	2334.8194476725757	177.14548378278909	201.2915749824904	157.83547931127612	22.41261119145441	181.64083431268014	75.82097853662887	1469.612176530054	257.3754329048972	535.4447798295454	135.27610633742543	1647.4510118279243	87.36473027595605	36.8428760949718	371.445153801509	750.2929225793631	39.43027074604616	11428.282726216341	628.8184708433927	105.57532247745888	6.240099999244619	754.8535851431651	105.19575878752771
hsa-miR-383-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.9526272192607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7843-3p	0.0	0.8016244117078848	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.6863773951534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22639001203489303	0.0	0.0	0.0	0.5809829185212126	0.0	0.0	0.0	0.0	0.0	0.0	18.27197376144568	0.0	0.0	0.0	0.0	0.0	0.0	0.7013050585835181
hsa-miR-216b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.980488035807822	0.0	0.0	1.3583400722093582	0.0	6.29655185079271	2.9931001558656907	0.0	0.0	0.0	0.0	0.0	32.580063984809776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.454574063066268	0.0
hsa-miR-4632-3p	0.0	0.0	0.0	0.0	0.0	6.439740929222418	0.0	6.191638280953548	0.0	0.0	0.0	0.0	0.0	15.271162395068025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.764179550046853	0.0	0.0	0.0	13.703980321084257	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1277-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.410632252512718	0.3544460710893581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	3.935344906745444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7013050585835181
hsa-let-7i-3p	167.95004249645015	0.0	0.0	0.0	0.0	0.0	0.0	18.574914842860643	24.219899069075154	0.0	12.308181388834088	0.0	0.0	6.872023077780612	8.272256506129743	0.0	0.0	0.0	8.13304614060725	24.259864421227178	24.401282577890928	0.0	91.05122541942097	0.0	12.012650412943957	0.0	0.0	0.0	15.263330611372709	0.0	0.0	0.0	0.0	0.0	10.519575878752772
